trait_pair	EFO	Common Study	Rare Study	g_C	g_R	nShared	Log2SizeOE	J_RC	jaccard_zero	N_C	N_R	binary	Mean_Constraint	DiffRC_Constraint	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues	density_R	density_C	assortativity_RC
36809768_EFO_0022259_GCST90269703_EFO_0022259	EFO_0022259	GCST90269703	36809768	28	61	10	1.769208596983479	0.12658227848101267	0	88329.0	98412.0	0	0.01095802617977528	-1.000544835988015	17.0	0.0	32533.921348314605	-0.5006727035712543	10.816903051893467	-0.1791983797189465	52.157303370786515	-0.009569377990430622	0.0693989071038251	0.0793650793650793	0.0094188940297576
36809768_EFO_0022262_GCST90269554_EFO_0022262	EFO_0022262	GCST90269554	36809768	10	18	6	2.051459237334777	0.2727272727272727	0	88268.0	97645.0	0	0.016343945357142856	-1.4468407163632433	22.642857142857142	0.044444444444444446	69257.92857142857	-1.193215913378329	16.594154152777776	-0.43558207152414324	49.607142857142854	0.050761421319796954	0.2091503267973856	0.1777777777777777	0.0076254454407893
36809768_EFO_0022264_GCST90269519_EFO_0022264	EFO_0022264	GCST90269519	36809768	25	54	12	1.85763728924001	0.1791044776119403	0	88329.0	97804.0	0	0.009686202784810128	-0.5351576373918714	20.075949367088608	0.23376623376623376	44604.556962025315	-1.2496609393491762	12.679083733708392	0.07819882366970651	52.0	0.0	0.1208944793850454	0.1166666666666666	0.0139934303940878
36809768_EFO_0022265_GCST90269597_EFO_0022265	EFO_0022265	GCST90269597	36809768	25	41	10	2.261818932177016	0.17857142857142858	0	88329.0	98991.0	0	0.01073476318181818	-1.0897794695189467	16.37878787878788	-0.06060606060606061	39134.606060606064	-0.4937779272570028	11.44475710718294	-0.2291068067395023	40.196969696969695	-0.4470588235294118	0.123170731707317	0.1433333333333333	0.0130790512356216
36809768_EFO_0022265_GCST90302023_EFO_0022265	EFO_0022265	GCST90302023	36809768	21	41	7	1.999838135864198	0.12727272727272726	0	136016.0	98991.0	0	0.006907739677419355	-0.5022357093537928	16.0	0.0	60865.854838709674	-1.1631507644668087	11.336667482078854	-0.2291068067395023	39.774193548387096	-0.46511627906976744	0.123170731707317	0.0571428571428571	0.0097944408059283
36809768_EFO_0022267_GCST90269667_EFO_0022267	EFO_0022267	GCST90269667	36809768	28	45	14	1.9527289095034288	0.23728813559322035	0	88329.0	98128.0	0	0.010968682191780823	-0.6188211138460262	19.465753424657535	0.21052631578947367	40724.602739726026	-0.8860480736409783	16.998529345509887	0.6347014576642068	52.61643835616438	0.01904761904761905	0.1353535353535353	0.1455026455026455	0.0132003814311395
36809768_EFO_0022267_GCST90302035_EFO_0022267	EFO_0022267	GCST90302035	36809768	21	45	8	1.9486871980473568	0.13793103448275862	0	136016.0	98128.0	0	0.013900195454545456	-1.0496252016320335	20.681818181818183	0.04878048780487805	38098.818181818184	-0.8862320276548429	21.374069772727267	-0.07571047976817007	53.0	0.0	0.1353535353535353	0.1619047619047619	0.0137374810872213
36809768_EFO_0022268_GCST90269639_EFO_0022268	EFO_0022268	GCST90269639	36809768	15	31	8	1.724788241494835	0.21052631578947367	0	88329.0	98205.0	0	0.004109038586956521	-0.35649304067392096	13.304347826086957	-0.2857142857142857	27491.760869565216	0.06991513723468881	9.152284626207727	-0.3228544014051085	44.28260869565217	-0.15384615384615385	0.0946236559139784	0.1238095238095238	0.0065797122636203
36809768_EFO_0022268_GCST90302047_EFO_0022268	EFO_0022268	GCST90302047	36809768	31	31	5	1.7808017518998698	0.08771929824561403	0	136016.0	98205.0	0	0.010948799999999998	-1.3424302206634517	16.5	-0.5454545454545454	36301.5	-0.4512485709956889	10.344407472222219	-0.42786065381989896	47.5	-0.23157894736842105	0.0946236559139784	0.1268817204301075	0.0080012908950545
36809768_EFO_0022269_GCST90269604_EFO_0022269	EFO_0022269	GCST90269604	36809768	20	40	8	2.122507891870208	0.15384615384615385	0	88329.0	98590.0	0	0.00739015	-1.5445293100264899	19.0	-0.37037037037037035	33807.333333333336	-0.37789895994290423	8.591772084876542	-0.22587614618382462	36.333333333333336	-0.33766233766233766	0.1589743589743589	0.1631578947368421	0.0108029969271079
36809768_EFO_0022269_GCST90302061_EFO_0022269	EFO_0022269	GCST90302061	36809768	22	40	3	1.3386461125964126	0.05084745762711865	0	136016.0	98590.0	0	0.006452854677419354	-1.4448768199317001	15.612903225806452	0.16393442622950818	58305.33870967742	-1.1661501855769985	8.533869768518517	-0.19705885994527786	39.45161290322581	-0.49411764705882355	0.1589743589743589	0.0606060606060606	0.0121796600965157
36809768_EFO_0022270_GCST90269674_EFO_0022270	EFO_0022270	GCST90269674	36809768	12	33	5	1.7621694932872063	0.125	0	88329.0	97944.0	0	0.008608594	-0.648230121759775	16.666666666666668	-0.14492753623188406	19260.8	-0.5990487036912977	11.947333327901237	0.7434841996057826	47.2	0.4186046511627907	0.1439393939393939	0.2272727272727272	0.0099869923371733
36809768_EFO_0022270_GCST90302083_EFO_0022270	EFO_0022270	GCST90302083	36809768	16	33	2	1.3626131970356294	0.0425531914893617	0	136016.0	97944.0	0	0.006557058571428571	0.14274891626895675	17.46938775510204	-0.2465753424657534	19813.632653061224	-0.5746677269112802	12.933974509750568	0.25514491595650707	51.02040816326531	0.0594059405940594	0.1439393939393939	0.2083333333333333	0.0126363585108053
36809768_EFO_0022271_GCST90269646_EFO_0022271	EFO_0022271	GCST90269646	36809768	16	29	10	1.841604412866627	0.2857142857142857	0	88329.0	98514.0	0	0.005130946222222222	-0.4502028585147276	13.422222222222222	-0.2857142857142857	31904.51111111111	-0.0737410071942446	8.858819489547322	-0.22347877499030172	41.644444444444446	0.024096385542168676	0.1133004926108374	0.0833333333333333	0.0062898289603745
36809768_EFO_0022271_GCST90302095_EFO_0022271	EFO_0022271	GCST90302095	36809768	37	29	4	1.7925724702287915	0.06451612903225806	0	136016.0	98514.0	0	0.013464827272727272	-1.3179029425209923	15.924242424242424	-0.45161290322580644	38564.393939393936	-0.3546208248351124	10.459478023709313	-0.4068207261376882	48.166666666666664	-0.23157894736842105	0.1133004926108374	0.0990990990990991	0.0073289119918915
36809768_EFO_0022272_GCST90269611_EFO_0022272	EFO_0022272	GCST90269611	36809768	19	42	10	2.016011602366268	0.19607843137254902	0	88329.0	98223.0	0	0.005308648196721312	-0.9989664240719223	18.21311475409836	-0.2857142857142857	33848.62295081967	-0.36738846497559635	8.880072681967215	-0.16829501048114	45.90163934426229	-0.0962566844919786	0.1347270615563298	0.2105263157894736	0.0106274839995477
36809768_EFO_0022272_GCST90302108_EFO_0022272	EFO_0022272	GCST90302108	36809768	26	42	7	1.6739384321258293	0.11475409836065574	0	136016.0	98223.0	0	0.008101864117647059	-1.3171142812143741	17.647058823529413	-0.16666666666666666	32650.617647058825	-0.23094227188081937	10.188262006154686	-0.43569033821978737	47.36764705882353	-0.15544041450777202	0.1347270615563298	0.1507692307692307	0.0120592534491416
36809768_EFO_0022273_GCST90269653_EFO_0022273	EFO_0022273	GCST90269653	36809768	17	63	10	1.8314793316829647	0.14285714285714285	0	88329.0	99143.0	0	0.005385824625	-1.5780800602919554	21.825	-0.6666666666666666	32461.4125	-0.9425411262702824	10.482002056828707	0.06124219822134297	38.975	-0.32558139534883723	0.1024065540194572	0.3161764705882353	0.0178578807990365
36809768_EFO_0022273_GCST90302130_EFO_0022273	EFO_0022273	GCST90302130	36809768	42	63	10	1.577487132366952	0.10526315789473684	0	136016.0	99143.0	0	0.008252474	-1.5753643583449584	17.6	0.05714285714285714	44397.4	-1.05089597065167	11.395851090740743	-0.1681930619347627	42.8	-0.38202247191011235	0.1024065540194572	0.1556329849012775	0.0174687493291233
36809768_EFO_0022274_GCST90269590_EFO_0022274	EFO_0022274	GCST90269590	36809768	21	40	7	2.110783478669026	0.12962962962962962	0	88329.0	99067.0	0	0.0114251	-1.0812259787600422	16.34426229508197	-0.06060606060606061	47867.901639344265	-0.5176748518692801	13.432731363084397	-0.3401687226154265	50.049180327868854	-0.08866995073891626	0.1269230769230769	0.1238095238095238	0.0128224415511675
36809768_EFO_0022274_GCST90302142_EFO_0022274	EFO_0022274	GCST90302142	36809768	15	40	5	1.9194479075303272	0.1	0	136016.0	99067.0	0	0.005571789090909091	0.5471620917386946	16.272727272727273	-0.06060606060606061	36614.454545454544	0.20704052160485	10.46971852895623	0.5086748246971998	48.09090909090909	0.031413612565445025	0.1269230769230769	0.2476190476190476	0.0149253961405713
36809768_EFO_0022275_GCST90269618_EFO_0022275	EFO_0022275	GCST90269618	36809768	23	45	8	2.08109229012588	0.13333333333333333	0	88329.0	98636.0	0	0.00952091838235294	-1.7132413372646333	20.014705882352942	-0.14634146341463414	31537.41176470588	-0.24682638740905355	7.187632246486927	-0.5296096315208092	26.514705882352942	-1.1384615384615384	0.1525252525252525	0.1027667984189723	0.016389347584736
36809768_EFO_0022275_GCST90302154_EFO_0022275	EFO_0022275	GCST90302154	36809768	27	45	6	1.710356532849253	0.09090909090909091	0	136016.0	98636.0	0	0.0048580075	-1.3541284403669727	18.25	0.1111111111111111	41694.25	-0.747880158281515	7.835429536574073	-0.6434418174318085	27.5	-1.125	0.1525252525252525	0.1025641025641025	0.0148847695154081
36809768_EFO_0022276_GCST90269517_EFO_0022276	EFO_0022276	GCST90269517	36809768	19	42	5	1.8681079052793783	0.08928571428571429	0	88329.0	97676.0	0	0.010077348852459016	-1.228091474055826	17.34426229508197	0.028985507246376812	43003.11475409836	-1.0291444100834035	11.490803178779599	0.20315769180175045	46.21311475409836	-0.1164021164021164	0.148664343786295	0.1286549707602339	0.0135040254188115
36809768_EFO_0022278_GCST90269709_EFO_0022278	EFO_0022278	GCST90269709	36809768	10	40	3	1.7454598758140802	0.06382978723404255	0	88329.0	97924.0	0	0.009834892000000001	0.6118926100513508	20.1	0.10256410256410256	22701.4	-0.318509148497495	22.454420432407414	1.0127255907806412	51.5	0.20618556701030927	0.1371794871794872	0.1555555555555555	0.008928645514855
36809768_EFO_0022279_GCST90269734_EFO_0022279	EFO_0022279	GCST90269734	36809768	21	68	11	1.7333746711883722	0.14102564102564102	0	88329.0	98433.0	0	0.003529283146067416	-1.1820654477839574	19.123595505617978	-0.4186046511627907	24191.011235955055	-0.17941245963613453	11.272587555264252	-0.19424394262883166	48.853932584269664	-0.030456852791878174	0.1057945566286216	0.2095238095238095	0.0207048323813926
36809768_EFO_0022280_GCST90269714_EFO_0022280	EFO_0022280	GCST90269714	36809768	30	54	11	1.941597603396327	0.1506849315068493	0	88329.0	97703.0	0	0.011658127857142856	-0.990326052496989	17.0	0.0	38319.357142857145	-0.9539619749580192	11.309196674867726	-0.11364256882294736	52.0	0.0	0.0621942697414395	0.0873563218390804	0.0082049782815378
36809768_EFO_0022281_GCST90269689_EFO_0022281	EFO_0022281	GCST90269689	36809768	18	36	10	1.896256752600484	0.22727272727272727	0	88321.0	98772.0	0	0.00632213	-0.7267263301337581	21.666666666666668	0.046511627906976744	38727.5	-0.533392148213498	15.60133760555555	-0.852881839552931	50.5	-0.058823529411764705	0.2047619047619047	0.2156862745098039	0.0184345185732943
36809768_EFO_0022282_GCST90269739_EFO_0022282	EFO_0022282	GCST90269739	36809768	24	63	14	1.772347774469605	0.1917808219178082	0	88329.0	98022.0	0	0.010351284482758622	-0.7732699756418959	21.75862068965517	0.21686746987951808	36521.96551724138	-0.9411427923280924	13.567966178799491	0.10890331711072013	52.724137931034484	0.01904761904761905	0.1254480286738351	0.1920289855072463	0.0167985448062925
36809768_EFO_0022283_GCST90269719_EFO_0022283	EFO_0022283	GCST90269719	36809768	25	53	10	2.09014240979449	0.14705882352941177	0	88329.0	97854.0	0	0.01683827698717949	-1.4447564304359766	17.0	0.0	30754.0641025641	-0.6686696138603946	14.234417485754985	-0.23397700445490963	51.64102564102564	-0.038461538461538464	0.0892597968069666	0.0966666666666666	0.0088940809122148
36809768_EFO_0022284_GCST90269694_EFO_0022284	EFO_0022284	GCST90269694	36809768	25	92	11	1.816555467674526	0.10377358490566038	0	88329.0	97869.0	0	0.007557537350427351	-1.2829396250754985	14.495726495726496	-0.42424242424242425	33695.35042735043	-0.5514548305873679	11.183414859132638	-0.20922696769797403	51.572649572649574	0.0392156862745098	0.0582895365504061	0.12	0.0080810795529912
36809768_EFO_0022285_GCST90269744_EFO_0022285	EFO_0022285	GCST90269744	36809768	23	55	8	1.4076602982470838	0.11428571428571428	0	88329.0	97713.0	0	0.009851346794871794	-1.6888257739731911	21.41025641025641	0.09523809523809523	34013.782051282054	-0.9105949577421013	10.326863624406457	-0.22079916936727095	31.435897435897434	-0.8421052631578947	0.1252525252525252	0.150197628458498	0.0139977030263661
36809768_EFO_0022286_GCST90269724_EFO_0022286	EFO_0022286	GCST90269724	36809768	19	56	8	1.869520262972556	0.11940298507462686	0	88329.0	97943.0	0	0.013079239066666666	-1.2242639396961161	16.253333333333334	-0.06060606060606061	36447.746666666666	-0.49812891814167276	11.341786098765432	-0.19965432858654464	50.88	-0.02926829268292683	0.0896103896103896	0.1695906432748538	0.0141500269235482
36809768_EFO_0022287_GCST90269699_EFO_0022287	EFO_0022287	GCST90269699	36809768	27	62	10	1.7957231268440412	0.12658227848101267	0	88329.0	98154.0	0	0.011435574606741572	-1.6103069930706166	17.910112359550563	-0.16216216216216217	31617.011235955055	-0.4709343206049909	12.493334333312525	-0.1753397182185527	49.561797752808985	-0.06965174129353234	0.0713907985193019	0.1538461538461538	0.0126777122919744
36809768_EFO_0022288_GCST90269729_EFO_0022288	EFO_0022288	GCST90269729	36809768	22	98	10	1.6589156258717463	0.09090909090909091	0	88307.0	98477.0	0	0.008391728166666668	-0.9237605177420571	13.325	-0.3050847457627119	39063.291666666664	-1.336544672683314	11.913561299614196	-0.13762166491140596	52.90833333333333	0.009478672985781991	0.0509152114454029	0.1688311688311688	0.007540732032414
36809768_EFO_0022289_GCST90269684_EFO_0022289	EFO_0022289	GCST90269684	36809768	12	43	7	1.901410920769281	0.14583333333333334	0	87620.0	98541.0	0	0.002884328909090909	-0.9398359893208276	18.527272727272727	-0.34146341463414637	29070.145454545454	-0.5423071879234725	14.161169235420873	0.09561449484732605	48.58181818181818	0.13903743315508021	0.1284606866002214	0.1818181818181818	0.0103132889504873
36809768_EFO_0022290_GCST90269704_EFO_0022290	EFO_0022290	GCST90269704	36809768	20	42	9	1.9803456659388297	0.16981132075471697	0	88329.0	98412.0	0	0.006478800000000001	-0.14120839061078644	20.048387096774192	-0.5	33613.903225806454	-0.40590793015390986	14.786533564217443	0.27621426851213354	49.20967741935484	0.08247422680412371	0.1475029036004645	0.2421052631578947	0.0131989312117309
36809768_EFO_0022293_GCST90269511_EFO_0022293	EFO_0022293	GCST90269511	36809768	24	41	11	1.957314138052592	0.2037037037037037	0	88329.0	97880.0	0	0.008953612461538462	-0.36670265971049265	20.784615384615385	0.3	41823.38461538462	-0.9390550198465757	15.301250832478635	0.6517164232931323	52.0	0.0	0.1865853658536585	0.1123188405797101	0.0145493268427779
36809768_EFO_0022297_GCST90269643_EFO_0022297	EFO_0022297	GCST90269643	36809768	17	40	6	1.6367635087688217	0.11764705882352941	0	88329.0	98836.0	0	0.009238005263157895	-1.3019603758529392	13.491228070175438	-0.3448275862068966	30500.63157894737	0.1399206088341635	10.263774596263808	-0.5430776883909877	50.94736842105263	-0.02926829268292683	0.073076923076923	0.1323529411764706	0.0058259558424339
36809768_EFO_0022297_GCST90302099_EFO_0022297	EFO_0022297	GCST90302099	36809768	28	40	5	1.5752562805138095	0.07936507936507936	0	136016.0	98836.0	0	0.01475600294117647	-1.4849635201558924	15.294117647058824	-0.5	36088.17647058824	-0.2853438320918957	9.63648651688453	-0.3040464978368784	51.529411764705884	-0.04830917874396135	0.073076923076923	0.1137566137566137	0.005829249390514
36809768_EFO_0022299_GCST90269587_EFO_0022299	EFO_0022299	GCST90269587	36809768	22	41	6	2.1719586441778898	0.10526315789473684	0	88329.0	98958.0	0	0.010695296349206348	-1.1261233324419768	16.349206349206348	-0.06060606060606061	40434.49206349206	-0.5114092198136408	11.936546111111111	-0.3442191599117156	39.80952380952381	-0.45614035087719296	0.1073170731707317	0.1515151515151515	0.0137849741641362
36809768_EFO_0022300_GCST90269615_EFO_0022300	EFO_0022300	GCST90269615	36809768	22	43	9	1.939426620271799	0.16071428571428573	0	88329.0	98781.0	0	0.007580217538461539	-1.5148349606270968	20.353846153846153	-0.19047619047619047	31910.6	-0.47191987031032884	9.196473287037035	-0.45003260979631404	31.815384615384616	-0.7945205479452054	0.1583610188261351	0.1168831168831168	0.0122438188636923
36809768_EFO_0022302_GCST90269555_EFO_0022302	EFO_0022302	GCST90269555	36809768	18	39	7	2.081209463239569	0.14	0	88268.0	97645.0	0	0.01247653552631579	-1.0231435370869795	16.473684210526315	-0.08955223880597014	35524.0	-0.8117237953303527	14.952403421052633	-0.10222774193910765	52.31578947368421	-0.01904761904761905	0.0958164642375168	0.1045751633986928	0.0093597908955999
36809768_EFO_0022303_GCST90269550_EFO_0022303	EFO_0022303	GCST90269550	36809768	13	38	7	1.9353172810088224	0.1590909090909091	0	88268.0	97645.0	0	0.011013700392156862	-0.8130561727174381	16.254901960784313	-0.06060606060606061	37214.86274509804	-0.81701158317753	15.29757528612927	0.20041668101230228	52.372549019607845	0.009569377990430622	0.1137980085348506	0.1153846153846153	0.0095975716483299
36809768_EFO_0022304_GCST90269545_EFO_0022304	EFO_0022304	GCST90269545	36809768	14	37	4	1.83048222613982	0.0851063829787234	0	88268.0	98095.0	0	0.008663895098039215	-1.43857022404827	18.784313725490197	-0.32098765432098764	26463.0	-0.4005912532334161	9.863590122585332	0.045380660792647534	49.72549019607843	0.020202020202020204	0.1606606606606606	0.1758241758241758	0.0142965120699119
36809768_EFO_0022304_GCST90302077_EFO_0022304	EFO_0022304	GCST90302077	36809768	19	37	5	1.7564024915828187	0.09803921568627451	0	136016.0	98095.0	0	0.005148042142857142	-0.7758738535931798	17.0	0.0	32382.98214285714	-0.7322934405013283	8.447698824371695	0.5870460775508239	46.267857142857146	0.24719101123595505	0.1606606606606606	0.1637426900584795	0.017625124104304
36809768_EFO_0022305_GCST90269552_EFO_0022305	EFO_0022305	GCST90269552	36809768	10	14	4	1.8312725165519184	0.2	0	88268.0	97645.0	0	0.005167974583333333	1.0728823733081359	17.583333333333332	-0.2777777777777778	42344.958333333336	0.038153787838406096	11.086697959722223	0.9036077921239016	46.75	0.32967032967032966	0.1208791208791208	0.1111111111111111	0.0027514144470388
36809768_EFO_0022310_GCST90269663_EFO_0022310	EFO_0022310	GCST90269663	36809768	24	41	10	1.841363548686596	0.18181818181818182	0	88329.0	98022.0	0	0.011991139384615384	-0.7637458779443655	20.153846153846153	0.2564102564102564	42383.06153846154	-1.0762041368684079	15.927850954415954	0.7628561367384492	52.44615384615385	0.028708133971291867	0.1536585365853658	0.144927536231884	0.0128530690761578
36809768_EFO_0022310_GCST90302037_EFO_0022310	EFO_0022310	GCST90302037	36809768	18	41	5	1.7272862221352492	0.09259259259259259	0	136016.0	98022.0	0	0.01248991627118644	-0.9171367929366651	22.0	0.0	36049.76271186441	-0.9766371144787005	18.85092423603264	0.20926925018057274	53.152542372881356	-0.009389671361502348	0.1536585365853658	0.1045751633986928	0.0111444347057586
36809768_EFO_0022311_GCST90269670_EFO_0022311	EFO_0022311	GCST90269670	36809768	8	48	4	1.5552340008139631	0.07692307692307693	0	88329.0	97713.0	0	0.004706691428571414	0.7026936516891248	15.785714285714286	0.09836065573770492	22096.214285714286	-0.11577383212035099	12.199335749470901	1.0639734527662235	38.07142857142857	0.53125	0.1276595744680851	0.3214285714285714	0.0185591823153685
36809768_EFO_0022311_GCST90302085_EFO_0022311	EFO_0022311	GCST90302085	36809768	6	48	0	1.020821752058147	0.0	1	136016.0	97713.0	0	0.007535539444444445	-1.368970832624865	16.27777777777778	-0.14492753623188406	24628.777777777777	-0.7529790105378011	13.589556812757202	-0.030463854497862836	41.888888888888886	-0.26737967914438504	0.1276595744680851	0.0666666666666666	0.0165545228349084
36809768_EFO_0022312_GCST90269649_EFO_0022312	EFO_0022312	GCST90269649	36809768	24	65	12	2.0461565856222816	0.15584415584415584	0	88329.0	98477.0	0	0.010539337640449438	-0.8167369270441148	21.0561797752809	0.1728395061728395	30764.775280898877	-0.7415942321945961	11.413769041926757	-0.035156135918691496	52.0	0.0	0.1052884615384615	0.1739130434782608	0.0149151141366376
36809768_EFO_0022312_GCST90302132_EFO_0022312	EFO_0022312	GCST90302132	36809768	43	65	11	1.6712112546476985	0.1134020618556701	0	136016.0	98477.0	0	0.011213993981481481	-0.732420226976867	20.00925925925926	0.2564102564102564	43704.50462962963	-1.045443161547858	11.806691405606996	-0.10564347149226064	52.398148148148145	-0.01904761904761905	0.1052884615384615	0.1273532668881506	0.0157215584241099
36809768_EFO_0022313_GCST90269586_EFO_0022313	EFO_0022313	GCST90269586	36809768	22	37	7	2.10899217299314	0.1346153846153846	0	88329.0	98541.0	0	0.010467649491525424	-1.0443688947564862	16.372881355932204	-0.06060606060606061	40174.35593220339	-0.5480860523817243	12.039147316384183	-0.3442191599117156	49.05084745762712	-0.11055276381909548	0.1261261261261261	0.1558441558441558	0.0136146437894352
36809768_EFO_0022313_GCST90302144_EFO_0022313	EFO_0022313	GCST90302144	36809768	16	37	4	1.9229584938905304	0.08163265306122448	0	136016.0	98541.0	0	0.006316230566037736	-0.27236831315245247	14.18867924528302	0.46153846153846156	45758.811320754714	-0.8644803745342093	9.739077523829492	0.24392364566212574	47.905660377358494	-0.061855670103092786	0.1261261261261261	0.0583333333333333	0.0105991195181015
36809768_EFO_0022317_GCST90269507_EFO_0022317	EFO_0022317	GCST90269507	36809768	17	48	6	1.90700536000587	0.1016949152542373	0	88329.0	98199.0	0	0.015912238461538462	-1.3440694341395196	17.93846153846154	-0.2857142857142857	29389.092307692306	-0.5968204402355122	12.868533494586897	-0.6659240840990631	43.4	-0.27956989247311825	0.1285460992907801	0.2352941176470588	0.0160758728394118
36809768_EFO_0022319_GCST90269633_EFO_0022319	EFO_0022319	GCST90269633	36809768	19	44	4	1.6383150883903803	0.06779661016949153	0	88329.0	98269.0	0	0.013040745079365078	-1.700488742262258	19.365079365079364	-0.4470588235294118	48796.74603174603	-1.2864757616803708	11.168278694944153	-0.49397386757185785	36.888888888888886	-0.5868263473053892	0.1215644820295983	0.1286549707602339	0.011311885821502
36809768_EFO_0022319_GCST90302017_EFO_0022319	EFO_0022319	GCST90302017	36809768	24	44	3	1.3281977487965817	0.046153846153846156	0	136016.0	98269.0	0	0.0039178158823529406	-0.6361673440844853	17.029411764705884	-0.08695652173913043	31825.264705882353	-0.677332654331466	9.396242252886713	-0.021810144154419585	36.73529411764706	-0.5157232704402516	0.1215644820295983	0.0978260869565217	0.0140059534152617
36809768_EFO_0022322_GCST90269640_EFO_0022322	EFO_0022322	GCST90269640	36809768	23	42	3	1.4622957615711147	0.04838709677419355	0	88329.0	98345.0	0	0.017698101230769227	-1.5583159650217877	17.73846153846154	-0.1917808219178082	38725.64615384615	-0.926553735383585	12.048968170655272	-0.4069551281684915	45.56923076923077	-0.24338624338624337	0.0998838559814169	0.1185770750988142	0.0117094128724304
36809768_EFO_0022322_GCST90302053_EFO_0022322	EFO_0022322	GCST90302053	36809768	25	42	4	1.6429231073388366	0.06349206349206349	0	136016.0	98345.0	0	0.005676462388059701	-0.2801608317171156	17.432835820895523	-0.14084507042253522	32725.574626865673	-0.6523816864498228	9.460214847705915	0.21655505279481893	44.67164179104478	-0.18579234972677597	0.0998838559814169	0.1133333333333333	0.0119208813099423
36809768_EFO_0022323_GCST90269647_EFO_0022323	EFO_0022323	GCST90269647	36809768	22	40	8	2.043729308280889	0.14814814814814814	0	88329.0	98692.0	0	0.016672935483870967	-1.5275037173493495	18.419354838709676	-0.21052631578947367	43733.93548387097	-1.0219660383237263	9.96503402688172	-0.6101492541213622	38.306451612903224	-0.5301204819277109	0.1397435897435897	0.1385281385281385	0.0148256839143364
36809768_EFO_0022323_GCST90302101_EFO_0022323	EFO_0022323	GCST90302101	36809768	25	40	5	1.6287247952990904	0.08333333333333333	0	136016.0	98692.0	0	0.0061096707692307696	-0.42433978314860255	17.0	0.0	33466.61538461538	-0.6038417702165513	8.304837484188035	-0.2158096891165096	38.0	-0.484472049689441	0.1397435897435897	0.1233333333333333	0.0188558744664254
36809768_EFO_0022325_GCST90269591_EFO_0022325	EFO_0022325	GCST90269591	36809768	24	77	10	2.140595421135152	0.10989010989010989	0	88329.0	98899.0	0	0.011263984950495048	-0.8884707833532873	13.069306930693068	-0.3157894736842105	46571.67326732673	-0.7107559282064719	11.550857915291528	-0.21900326155837724	51.881188118811885	0.00966183574879227	0.060833902939166	0.1376811594202898	0.009853393694216
36809768_EFO_0022325_GCST90302148_EFO_0022325	EFO_0022325	GCST90302148	36809768	15	77	4	1.8061332768448413	0.045454545454545456	0	136016.0	98899.0	0	0.007772423695652174	0.34396674874195104	11.83695652173913	0.08695652173913043	47798.217391304344	-0.9503519874848895	11.272944969806764	-0.18366604848239051	52.0	0.0	0.060833902939166	0.0666666666666666	0.0081977377552999
36809768_EFO_0022329_GCST90269710_EFO_0022329	EFO_0022329	GCST90269710	36809768	29	53	13	1.7095106321269185	0.18840579710144928	0	88329.0	97924.0	0	0.008948583048780488	-0.6030618155401581	18.0609756097561	-0.16216216216216217	35111.743902439026	-0.6367076021126306	13.120146296296294	0.0	52.0	0.0	0.0820029027576197	0.1477832512315271	0.0122166879149432
36809768_EFO_0022330_GCST90269735_EFO_0022330	EFO_0022330	GCST90269735	36809768	21	67	9	2.112271641522259	0.11392405063291139	0	88329.0	98433.0	0	0.01154990534090909	-1.1785918729804594	17.0	0.0	32331.31818181818	-0.9974389463093387	15.532145782828282	0.007809589215588253	53.0	0.0	0.0832202623247399	0.1333333333333333	0.0128195200444858
36809768_EFO_0022331_GCST90269715_EFO_0022331	EFO_0022331	GCST90269715	36809768	19	50	8	1.568715373956896	0.13114754098360656	0	88329.0	97703.0	0	0.013759507246376812	-1.2036280794364864	18.08695652173913	0.08450704225352113	31157.420289855072	-0.4709343206049909	10.798832977724102	-0.27811164966921625	51.44927536231884	0.0392156862745098	0.1036734693877551	0.2046783625730994	0.0133977736146349
36809768_EFO_0022332_GCST90269690_EFO_0022332	EFO_0022332	GCST90269690	36809768	17	37	10	2.059800585674997	0.22727272727272727	0	88321.0	98772.0	0	0.0030417617592592592	-0.8470040213408949	22.62962962962963	-0.08695652173913043	33827.62962962963	-0.3591809702522214	14.413411587688616	-0.48218486178334696	50.74074074074074	0.08	0.1786786786786786	0.1764705882352941	0.0155645748049599
36809768_EFO_0022333_GCST90269740_EFO_0022333	EFO_0022333	GCST90269740	36809768	23	58	8	1.7493624679607798	0.1095890410958904	0	88329.0	98022.0	0	0.013403323456790121	-1.055624426773098	17.358024691358025	0.028985507246376812	36698.345679012345	-1.094661507094412	14.573670864106077	-0.08155320966712254	50.925925925925924	-0.02926829268292683	0.102238354506957	0.0869565217391304	0.0114561127092925
36809768_EFO_0022334_GCST90269720_EFO_0022334	EFO_0022334	GCST90269720	36809768	19	47	10	1.701605250108831	0.17857142857142858	0	88329.0	97854.0	0	0.00460081893939394	-0.6165125169681175	17.863636363636363	-0.16216216216216217	29978.378787878788	-0.5307342776371683	11.199578201459037	-0.2291068067395023	49.71212121212121	0.020202020202020204	0.1341350601295097	0.1812865497076023	0.0148156204907075
